"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","condition","first_mention","recent_mention","knowledge_cue","start","end","is_start","is_end","passage_reading_time"
1501,882,"4_fb_1_s_s_im",4,"critical",5,"shed","ground","False",6629.5,1501,"False Belief","Start","Start","Implicit","shed","garage","False","False",5800.5
1504,902,"11_tb_1_s_e_ex",11,"critical",5,"backpack","suitcase","False",12818.4000000954,1504,"True Belief","Start","End","Explicit","suitcase","backpack","True","False",4695.90000009537
1507,848,"5_tb_1_e_e_im",5,"critical",5,"study","hall","False",17084,1507,"True Belief","End","End","Implicit","hall","study","True","False",18346
1510,924,"5_tb_1_e_s_im",5,"critical",5,"study","study","True",3866.60000002384,1510,"True Belief","End","Start","Implicit","hall","study","False","True",14466.6999999285
1513,868,"8_tb_1_s_e_im",8,"critical",5,"bedroom","bedroom","True",12173.8999999762,1513,"True Belief","Start","End","Implicit","hall","bedroom","False","True",36016.5
1516,858,"1_tb_1_s_s_im",1,"critical",5,"basket","have","False",45911,1516,"True Belief","Start","Start","Implicit","box","basket","False","False",905
1519,850,"3_tb_1_e_s_ex",3,"critical",5,"basket","basket","True",9163.5,1519,"True Belief","End","Start","Explicit","sink","basket","False","True",60038.5999999046
1522,857,"4_fb_1_e_s_im",4,"critical",5,"shed","garage. ","False",14765,1522,"False Belief","End","Start","Implicit","shed","garage","False","False",41852
1525,886,"5_fb_1_s_s_ex",5,"critical",5,"hall","hallway","False",6123.09999999404,1525,"False Belief","Start","Start","Explicit","hall","study","False","False",21638.8000000119
1528,901,"2_tb_1_s_e_ex",2,"critical",5,"fridge","fridge","True",6987.80000001192,1528,"True Belief","Start","End","Explicit","cupboard","fridge","False","True",22846.400000006
1531,844,"9_tb_1_s_e_ex",9,"critical",5,"drawer","cupboard","False",65003.1999998093,1531,"True Belief","Start","End","Explicit","cupboard","drawer","True","False",14546.1999998093
1534,923,"6_fb_1_e_s_ex",6,"critical",5,"drawer","drawer","True",4989.40000000596,1534,"False Belief","End","Start","Explicit","drawer","cabinet","True","False",8675.80000001192
1537,927,"9_tb_1_e_s_im",9,"critical",5,"drawer","tag","False",9914.10000002384,1537,"True Belief","End","Start","Implicit","cupboard","drawer","False","False",980.400000035763
1540,909,"12_tb_1_e_s_ex",12,"critical",5,"hut","OK","False",10924.3999998569,1540,"True Belief","End","Start","Explicit","stable","hut","False","False",465.300000190735
1543,921,"3_tb_1_s_s_ex",3,"critical",5,"basket","basket","True",6358.80000001192,1543,"True Belief","Start","Start","Explicit","sink","basket","False","True",17313
1546,931,"11_tb_1_e_s_ex",11,"critical",5,"backpack","backpack","True",12094.3000000715,1546,"True Belief","End","Start","Explicit","suitcase","backpack","False","True",4126.70000004768
1549,915,"12_tb_1_e_s_ex",12,"critical",5,"hut","hut","True",22349.1000001431,1549,"True Belief","End","Start","Explicit","stable","hut","False","True",14546.0999999046
1552,862,"6_tb_1_e_e_ex",6,"critical",5,"cabinet","cabinet","True",7759.19999980927,1552,"True Belief","End","End","Explicit","drawer","cabinet","False","True",24133.5
1555,898,"2_fb_1_e_s_ex",2,"critical",5,"cupboard","cupboard","True",8386.80000000075,1555,"False Belief","End","Start","Explicit","cupboard","fridge","True","False",39076.700000003
1558,919,"5_tb_1_s_e_im",5,"critical",5,"study","bathroom","False",9808,1558,"True Belief","Start","End","Implicit","hall","study","False","False",6271
1561,841,"12_fb_1_s_e_im",12,"critical",5,"stable","stable","True",21594,1561,"False Belief","Start","End","Implicit","stable","hut","True","False",42257
1564,861,"2_tb_1_s_s_im",2,"critical",5,"fridge","cupboard","False",63745,1564,"True Belief","Start","Start","Implicit","cupboard","fridge","True","False",21338
1567,939,"8_tb_1_e_s_im",8,"critical",5,"bedroom","bedroom","True",12431,1567,"True Belief","End","Start","Implicit","hall","bedroom","False","True",22328
1570,840,"12_tb_1_e_s_im",12,"critical",5,"hut","hut","True",12089.8000000007,1570,"True Belief","End","Start","Implicit","stable","hut","False","True",52096.6999999993
1573,911,"9_tb_1_e_e_ex",9,"critical",5,"drawer","drawer","True",18610.6999998093,1573,"True Belief","End","End","Explicit","cupboard","drawer","False","True",28871.0999999046
1576,885,"10_tb_1_e_e_ex",10,"critical",5,"van","toolbox","False",66600.8000011444,1576,"True Belief","End","End","Explicit","toolbox","van","True","False",13545.6000003815
1579,947,"3_fb_1_e_e_ex",3,"critical",5,"sink","sink","True",4850,1579,"False Belief","End","End","Explicit","sink","basket","True","False",34470
1582,925,"10_tb_1_s_s_im",10,"critical",5,"van","van","True",5977.69999998808,1582,"True Belief","Start","Start","Implicit","toolbox","van","False","True",24164.7999999523
1585,944,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","spread cement","False",18038,1585,"False Belief","End","Start","Explicit","toolbox","van","False","False",14962
1588,974,"5_tb_1_e_e_im",5,"critical",5,"study","study","True",7659,1588,"True Belief","End","End","Implicit","hall","study","False","True",14066
1591,967,"5_fb_1_e_s_ex",5,"critical",5,"hall","work","False",7787,1591,"False Belief","End","Start","Explicit","hall","study","False","False",5564
1594,889,"5_fb_1_e_e_im",5,"critical",5,"hall","hall","True",17493.2999997139,1594,"False Belief","End","End","Implicit","hall","study","True","False",34199.3999996185
1597,948,"1_tb_1_e_s_ex",1,"critical",5,"basket","basket","True",6279.5,1597,"True Belief","End","Start","Explicit","box","basket","False","True",31646.2999999523
1600,877,"11_fb_1_e_e_im",11,"critical",5,"suitcase","suitcase","True",8060.69999980927,1600,"False Belief","End","End","Implicit","suitcase","backpack","True","False",29779.6999998093
1603,897,"1_fb_1_s_s_ex",1,"critical",5,"box","box.","False",16482.9000000358,1603,"False Belief","Start","Start","Explicit","box","basket","False","False",22993.5
1606,907,"11_tb_1_e_e_ex",11,"critical",5,"backpack","backpack","True",29849.7000000477,1606,"True Belief","End","End","Explicit","suitcase","backpack","False","True",37488.2000000477
1609,894,"8_fb_1_e_e_ex",8,"critical",5,"hall","hall","True",6205.80000001192,1609,"False Belief","End","End","Explicit","hall","bedroom","True","False",92871.400000006
1612,615,"4_tb_1_s_e_ex",4,"critical",5,"garage","YES","False",151518,1612,"True Belief","Start","End","Explicit","shed","garage","False","False",6794
1615,876,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","toolbox.","False",15597.4000000954,1615,"False Belief","End","Start","Explicit","toolbox","van","False","False",41433.5999999046
1618,938,"11_tb_1_s_e_ex",11,"critical",5,"backpack","suitcase","False",4370.70000000019,1618,"True Belief","Start","End","Explicit","suitcase","backpack","True","False",46820.7000000002
1621,981,"10_tb_1_s_s_ex",10,"critical",5,"van","van","True",7850.59999996424,1621,"True Belief","Start","Start","Explicit","toolbox","van","False","True",20557.8999999762
1624,920,"8_tb_1_s_e_im",8,"critical",5,"bedroom","garden","False",65826,1624,"True Belief","Start","End","Implicit","hall","bedroom","False","False",10189
1627,952,"11_fb_1_e_s_ex",11,"critical",5,"suitcase","COMPETION","False",20385,1627,"False Belief","End","Start","Explicit","suitcase","backpack","False","False",1703.39999961853
1630,906,"5_tb_1_s_e_ex",5,"critical",5,"study","YES","False",10229.3000001907,1630,"True Belief","Start","End","Explicit","hall","study","False","False",13505.7000002861
1633,988,"12_fb_1_s_s_im",12,"critical",5,"stable"," the","False",9746,1633,"False Belief","Start","Start","Implicit","stable","hut","False","False",867
1636,995,"7_fb_1_e_s_im",7,"critical",5,"garage","fridge","False",9600.70000004768,1636,"False Belief","End","Start","Implicit","garage","fridge","False","True",8972.19999980927
1639,842,"5_tb_1_s_e_im",5,"critical",5,"study","study","True",7916.89999999106,1639,"True Belief","Start","End","Implicit","hall","study","False","True",26344.1999999881
1642,946,"8_fb_1_s_s_im",8,"critical",5,"hall","hall","True",19518,1642,"False Belief","Start","Start","Implicit","hall","bedroom","True","False",8876
1645,966,"3_tb_1_e_s_im",3,"critical",5,"basket","sink","False",8627.59999990463,1645,"True Belief","End","Start","Implicit","sink","basket","True","False",15363
1648,890,"9_fb_1_e_e_im",9,"critical",5,"cupboard","Drawer","False",41915,1648,"False Belief","End","End","Implicit","cupboard","drawer","False","True",18409
1651,965,"5_tb_1_s_s_im",5,"critical",5,"study","study","True",10745.2000002861,1651,"True Belief","Start","Start","Implicit","hall","study","False","True",17277.1999998093
1654,846,"9_tb_1_s_e_im",9,"critical",5,"drawer","cupboard","False",80228.200000003,1654,"True Belief","Start","End","Implicit","cupboard","drawer","True","False",14174.799999997
1657,893,"3_fb_1_e_s_im",3,"critical",5,"sink","sink","True",20462,1657,"False Belief","End","Start","Implicit","sink","basket","True","False",19514
1660,934,"10_fb_1_s_s_ex",10,"critical",5,"toolbox","BATHROOM","False",15569,1660,"False Belief","Start","Start","Explicit","toolbox","van","False","False",1787
1663,997,"8_tb_1_s_s_im",8,"critical",5,"bedroom","bathroom","False",9214.5,1663,"True Belief","Start","Start","Implicit","hall","bedroom","False","False",14184.3999999999
1666,852,"3_fb_1_e_e_ex",3,"critical",5,"sink","sink","True",29075.6999999993,1666,"False Belief","End","End","Explicit","sink","basket","True","False",22154.8999999985
1669,928,"6_fb_1_s_e_im",6,"critical",5,"drawer","drawer","True",14912.1999999881,1669,"False Belief","Start","End","Implicit","drawer","cabinet","True","False",33019
1672,945,"3_fb_1_e_e_im",3,"critical",5,"sink","sink","True",22637,1672,"False Belief","End","End","Implicit","sink","basket","True","False",32618
1675,708,"3_tb_1_s_e_ex",3,"critical",5,"basket","SINK AND PICKS UP A SWEATER FROM A BASKET","False",58384,1675,"True Belief","Start","End","Explicit","sink","basket","False","False",68660
1678,990,"10_tb_1_e_s_im",10,"critical",5,"van","toolbox","False",6061.60000002384,1678,"True Belief","End","Start","Implicit","toolbox","van","True","False",33667.6999999285
1681,932,"6_fb_1_s_s_im",6,"critical",5,"drawer","drawer","True",11034.200000003,1681,"False Belief","Start","Start","Implicit","drawer","cabinet","True","False",23155.5
1684,960,"2_tb_1_s_e_ex",2,"critical",5,"fridge","fridge","True",14263.0999999978,1684,"True Belief","Start","End","Explicit","cupboard","fridge","False","True",21064.6999999993
1687,996,"12_fb_1_s_e_ex",12,"critical",5,"stable","stable","True",15697,1687,"False Belief","Start","End","Explicit","stable","hut","True","False",8489
1690,1001,"10_tb_1_s_e_im",10,"critical",5,"van","van","True",11255.5999999046,1690,"True Belief","Start","End","Implicit","toolbox","van","False","True",32590.5
1693,785,"9_fb_1_e_e_im",9,"critical",5,"cupboard","cupboard","True",134627.600000381,1693,"False Belief","End","End","Implicit","cupboard","drawer","True","False",81039.1999998093
1696,1010,"1_fb_1_e_e_im",1,"critical",5,"box","box","True",4409,1696,"False Belief","End","End","Implicit","box","basket","True","False",11700.5
1699,849,"8_fb_1_e_s_ex",8,"critical",5,"hall","hall","True",7535,1699,"False Belief","End","Start","Explicit","hall","bedroom","True","False",33871
1702,913,"3_tb_1_s_s_ex",3,"critical",5,"basket","basket","True",11133.6000000238,1702,"True Belief","Start","Start","Explicit","sink","basket","False","True",52770.6999999881
1705,999,"12_fb_1_e_s_ex",12,"critical",5,"stable","stable","True",6031.69999992847,1705,"False Belief","End","Start","Explicit","stable","hut","True","False",27446.1999999285
1708,940,"12_tb_1_e_s_ex",12,"critical",5,"hut","hut","True",21259.2999999821,1708,"True Belief","End","Start","Explicit","stable","hut","False","True",26301.1999999881
1711,1005,"12_tb_1_s_s_ex",12,"critical",5,"hut","hut","True",6664.89999999106,1711,"True Belief","Start","Start","Explicit","stable","hut","False","True",34414.1000000089
1714,953,"12_tb_1_e_s_im",12,"critical",5,"hut","hut","True",20052.8999999762,1714,"True Belief","End","Start","Implicit","stable","hut","False","True",22094.8999999762
1717,958,"8_fb_1_s_s_ex",8,"critical",5,"hall","hall","True",5926.19999980927,1717,"False Belief","Start","Start","Explicit","hall","bedroom","True","False",86569.0999999046
1720,1011,"12_fb_1_e_e_ex",12,"critical",5,"stable","stable","True",8513.10000002384,1720,"False Belief","End","End","Explicit","stable","hut","True","False",25995.3000000715
1723,961,"4_fb_1_s_e_im",4,"critical",5,"shed","shed","True",7528.60000000894,1723,"False Belief","Start","End","Implicit","shed","garage","True","False",14877.400000006
1726,1009,"12_fb_1_e_s_im",12,"critical",5,"stable","hut","False",6792.70000000298,1726,"False Belief","End","Start","Implicit","stable","hut","False","True",16773
1729,895,"8_fb_1_s_e_im",8,"critical",5,"hall","bedroom","False",35806,1729,"False Belief","Start","End","Implicit","hall","bedroom","False","True",6603
1732,976,"2_fb_1_s_e_ex",2,"critical",5,"cupboard","cupboard","True",11341.7550000013,1732,"False Belief","Start","End","Explicit","cupboard","fridge","True","False",44917.5300000061
1735,993,"10_tb_1_e_e_im",10,"critical",5,"van","van","True",19630.2999999523,1735,"True Belief","End","End","Implicit","toolbox","van","False","True",14286.4000000954
1738,1007,"5_fb_1_s_e_im",5,"critical",5,"hall","hall.","False",41555,1738,"False Belief","Start","End","Implicit","hall","study","False","False",20174
1741,971,"11_fb_1_e_e_ex",11,"critical",5,"suitcase","suitcase","True",11888.3000000045,1741,"False Belief","End","End","Explicit","suitcase","backpack","True","False",24210.3999999985
1744,1022,"7_fb_1_s_s_im",7,"critical",5,"garage","garage","True",9211.5,1744,"False Belief","Start","Start","Implicit","garage","fridge","True","False",19334.3999999985
1747,951,"12_tb_1_e_e_im",12,"critical",5,"hut","stable","False",15302.7999999523,1747,"True Belief","End","End","Implicit","stable","hut","True","False",11636.8000001907
1750,1021,"8_tb_1_e_s_im",8,"critical",5,"bedroom","bedroom","True",9192,1750,"True Belief","End","Start","Implicit","hall","bedroom","False","True",60356
1753,968,"3_fb_1_s_e_ex",3,"critical",5,"sink","sink","True",8877.5,1753,"False Belief","Start","End","Explicit","sink","basket","True","False",29910.5
1756,991,"10_tb_1_e_s_ex",10,"critical",5,"van","van","True",10893.1000000238,1756,"True Belief","End","Start","Explicit","toolbox","van","False","True",53201.7000000477
1759,1006,"12_fb_1_s_e_im",12,"critical",5,"stable","stable","True",10343.6000000238,1759,"False Belief","Start","End","Implicit","stable","hut","True","False",29684.3999999762
1762,1051,"4_fb_1_s_s_im",4,"critical",5,"shed","garage","False",20745.3999998569,1762,"False Belief","Start","Start","Implicit","shed","garage","False","True",10280.5999999046
1765,930,"7_fb_1_s_e_ex",7,"critical",5,"garage","fridge. ","False",36111,1765,"False Belief","Start","End","Explicit","garage","fridge","False","False",37056
1768,933,"4_fb_1_e_s_im",4,"critical",5,"shed","shed","True",87358,1768,"False Belief","End","Start","Implicit","shed","garage","True","False",20489
1771,1003,"6_tb_1_s_e_ex",6,"critical",5,"cabinet","Yeah","False",12389,1771,"True Belief","Start","End","Explicit","drawer","cabinet","False","False",1825
1774,954,"12_tb_1_e_e_im",12,"critical",5,"hut","stable","False",32642,1774,"True Belief","End","End","Implicit","stable","hut","True","False",32130
1777,941,"8_tb_1_e_s_ex",8,"critical",5,"bedroom","hall","False",68857.8000000119,1777,"True Belief","End","Start","Explicit","hall","bedroom","True","False",49114.3999999911
1780,984,"10_fb_1_e_s_im",10,"critical",5,"toolbox","master bedroom","False",19024,1780,"False Belief","End","Start","Implicit","toolbox","van","False","False",1228.90000009537
1783,973,"5_tb_1_e_s_im",5,"critical",5,"study","study","True",20407.6999999881,1783,"True Belief","End","Start","Implicit","hall","study","False","True",46851.3999999762
1786,1032,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","toolbox","True",5052.59999999404,1786,"False Belief","End","Start","Explicit","toolbox","van","True","False",29188
